eVs,Wavelength,Si,GaAs,CdTe,CdTe monocrystalline,CdTe_FCA,CIGS,CIS,GaNP,GaNP older,GaAs_Aspnes,GaAs_Sze,GaAs_Adachi,GaAs_Sturge,Old_CdTe,perovskite triple cation,perovskite MaPI,MaPI no extrapolation,MaPI extrapolated,MaPI extrapolated highly extrapolated,Triple Cation Perovskite Urbach Tail Hybrid,GaAs_Palik_eyeballed,GaAs_Palik_Urbach,GaAs_original_data
2.743014263,452.0002257,23083.18946,221811.7305,112912.8863,124824.1898,9.72E-20,233370.5087,400000,20320.73253,20329.49334,225302.5772,135324.8504,197980.738,83392.16182,132360.1562,226113.4405,45043.31164,45043.31164,45043.31164,45043.31164,226113.2733,200494.5883,200494.5883,200494.5883
2.749096334,451.0002253,23585.01805,227045.9466,113366.0838,126060.5422,9.72E-20,235907.5584,400000,20584.44979,20587.55464,230706.7114,137994.6263,209450.2548,83739.75293,132618.2698,226857.2187,45043.31164,45043.31164,45043.31164,45043.31164,226857.0353,204039.2619,204039.2619,204039.2619
2.755205437,450.0002247,24100.05997,232406.4518,113823.1266,127177.1538,9.72E-20,238483.6492,400000,20910.44199,20918.49728,236265.3582,140729.2922,221819.7397,84088.88889,132877.4626,227674.9019,45043.31164,45043.31164,45043.31164,45043.31164,227674.7143,207968.3341,207968.3341,207968.3341
2.761341752,449.0002243,24667.41864,237924.4795,114284.0601,128249.8401,9.72E-20,241099.5347,400000,21280.04102,21296.0728,241983.5961,143530.6968,234811.3031,84439.58002,133137.7416,228513.297,45043.31164,45043.31164,45043.31164,45043.31164,228513.1082,211982.061,211982.061,211982.061
2.767505462,448.0002236,25250.75691,244251.0023,114748.9306,129354.6372,9.72E-20,243755.9839,400000,21657.86687,21675.33392,247866.6913,146400.7491,247260.8208,84791.83673,133399.1138,229358.5441,45043.31164,45043.31164,45043.31164,45043.31164,229358.3531,216082.4612,216082.4612,216082.4612
2.773696749,447.0002232,25850.59315,250577.7573,115213.88,130546.3678,9.72E-20,246453.7853,400000,22044.13668,22056.29196,253920.1052,149341.42,258519.9594,85145.66954,133661.5863,230215.9486,45043.31164,45043.31164,45043.31164,45043.31164,230215.7548,220271.6062,220271.6062,220271.6062
2.7799158,446.0002227,26467.465,257294.5685,115655.826,131942.5163,9.72E-20,249193.7442,400000,22439.35727,22439.49647,260149.5025,153901.8086,270400.6922,85501.08905,133925.166,231087.6181,45043.31164,45043.31164,45043.31164,45043.31164,231087.4232,224551.6217,224551.6217,224551.6217
2.786162802,445.0002222,27101.92963,264498.82,116101.465,133542.218,9.72E-20,251976.6854,400000,22882.50735,22897.28328,266560.7598,159127.8875,282417.994,85858.10594,134189.8603,231966.5276,45043.31164,45043.31164,45043.31164,45043.31164,231966.3319,228924.6892,228924.6892,228924.6892
2.792437943,444.0002217,27754.56467,272102.4465,116550.84,135415.5846,9.72E-20,254803.4522,400000,23336.46472,23357.13219,273159.9739,164556.1804,295394.1506,86216.73102,134455.6763,232850.779,45043.31164,45043.31164,45043.31164,45043.31164,232850.5882,233729.3683,233729.3683,233729.3683
2.798741415,443.0002212,28425.96934,279710.15,117003.9951,137455.1702,9.72E-20,257674.8821,400000,23801.53886,23819.05717,279953.4715,170195.4197,310849.4247,86576.97517,134722.6214,233714.9963,45043.31164,45043.31164,45043.31164,45043.31164,233714.8043,238730.8028,238730.8028,238730.8028
2.805073409,442.0002207,29116.76478,289054.8549,117460.9744,139532.6285,9.72E-20,260470.874,400000,24278.04914,24283.07231,289827.1231,176054.7529,328653.1731,86938.84939,134990.7029,234586.3532,45043.31164,45043.31164,45043.31164,45043.31164,234586.1601,243850.9274,243850.9274,243850.9274
2.81143412,441.0002202,29827.59553,298740.7608,117921.8232,141516.3077,9.73E-20,263279.6185,400000,24696.7203,24704.23324,300843.7672,182143.7636,349400.3812,87302.36476,135259.9283,235464.9667,45043.31164,45043.31164,45043.31164,45043.31164,235464.7385,249092.837,249092.837,249092.837
2.817823743,440.0002197,30559.13003,308848.849,118386.5873,143300.5083,9.73E-20,266131.6248,400000,25098.32194,25110.61511,312332.1251,188472.4945,371804.1918,87667.53247,135530.305,236505.8461,45043.31164,45043.31164,45043.31164,45043.31164,236505.5951,254459.7144,254459.7144,254459.7144
2.824242476,439.0002191,31400.88861,319730.1318,118855.313,144890.8941,9.73E-20,269027.7308,400000,25508.32863,25518.84838,324314.557,195051.4713,393347.7845,88034.36381,135801.8406,237653.3415,45043.31164,45043.31164,45043.31164,45043.31164,237653.0888,259954.833,259954.833,259954.833
2.830690518,438.0002187,32269.83725,331618.7712,119328.0476,146429.2436,9.73E-20,271968.7942,400000,25926.95148,25928.94573,336814.5821,201891.7279,411556.6585,88402.87019,136074.5428,238811.7011,45043.31164,45043.31164,45043.31164,45043.31164,238811.4279,265428.3651,265428.3651,265428.3651
2.83716807,437.0002183,33166.97525,343490.2338,119804.8388,148039.0888,9.73E-20,274955.6915,400000,26655.74283,26672.51354,349856.9437,209232.8918,425523.8707,88773.06309,136348.4192,240067.0543,45043.31164,45043.31164,45043.31164,45043.31164,240066.7616,270280.2057,270280.2057,270280.2057
2.843675337,436.0002177,34093.34316,356649.715,120285.7356,149977.3801,9.73E-20,277989.3204,400000,27467.72195,27482.43846,363467.6778,217064.3916,437935.6019,89144.95413,136623.4776,241415.3403,45043.31164,45043.31164,45043.31164,45043.31164,241415.0452,275232.156,275232.156,275232.156
2.850212521,435.0002173,35050.02368,370363.2441,120770.7869,152290.7343,9.73E-20,281070.5993,400000,28209.93978,28215.03046,377674.187,225227.0695,448956.0704,89518.55501,136899.7259,242777.4628,45043.31164,45043.31164,45043.31164,45043.31164,242777.1522,280286.5185,280286.5185,280286.5185
2.856779831,434.0002168,36038.14505,384462.7699,121260.043,154983.362,9.74E-20,284200.4681,400000,28786.18015,28798.18467,392505.3175,233736.4627,458456.3853,89893.87755,137177.1719,244214.712,45043.31164,45043.31164,45043.31164,45043.31164,244214.3841,285445.6538,285445.6538,285445.6538
2.863377475,433.0002163,37058.88186,400364.4875,121753.5548,157872.2498,9.74E-20,287379.8887,400000,29376.93497,29384.03244,407991.4418,242608.9065,466911.4875,90270.93369,137455.8236,245735.8438,45043.31164,45043.31164,45043.31164,45043.31164,245735.5131,290711.9828,290711.9828,290711.9828
2.870005664,432.0002157,38113.45785,418772.0903,122187.2021,160806.1224,9.74E-20,290609.8457,400000,30060.24699,30068.95747,424164.546,251861.5792,474907.847,90649.73545,137735.6891,247273.5676,45043.31164,45043.31164,45043.31164,45043.31164,247273.225,296087.9881,296087.9881,296087.9881
2.87666461,431.0002152,39203.14776,437328.1129,122598.0807,163635.1694,9.74E-20,293891.3473,400000,30844.12478,30855.54838,441058.3227,261512.5491,483415.2485,91030.295,138016.7766,248870.5754,45043.31164,45043.31164,45043.31164,45043.31164,248870.2278,301527.478,301527.478,301527.478
2.883354527,430.0002148,40329.27992,456295.6868,123012.2616,166226.5875,9.74E-20,297225.4252,400000,31657.80304,31663.44238,458708.2694,271580.8244,492903.4202,91412.62458,138299.0941,250494.648,45043.31164,45043.31164,45043.31164,45043.31164,250494.2577,306239.1068,306239.1068,306239.1068
2.890075634,429.0002141,41396.41207,475769.5608,123429.7826,168630.3471,9.75E-20,300613.1356,400000,32514.10166,32528.19638,477151.7936,282086.4062,502302.2697,91796.7366,138582.65,252323.2532,45043.31164,45043.31164,45043.31164,45043.31164,252322.807,311035.5872,311035.5872,311035.5872
2.896828147,428.0002137,42496.96686,495527.3674,123850.6817,170962.7896,9.75E-20,304055.4607,400000,33393.96257,33394.55846,496428.3232,293050.3452,511336.3213,92182.64352,138867.4525,254420.0712,45043.31164,45043.31164,45043.31164,45043.31164,254419.6503,315918.6504,315918.6504,315918.6504
2.903612288,427.0002132,43632.14271,514408.1159,124274.9976,173352.8165,9.75E-20,307077.2286,400000,34166.66383,34179.70054,508649.824,303922.2822,520034.1053,92570.35798,139153.5103,256401.3829,45043.31164,45043.31164,45043.31164,45043.31164,256400.9977,320890.0671,320890.0671,320890.0671
2.910428279,426.0002127,44803.18582,532900.0367,124702.7695,175980.2673,9.75E-20,309719.6706,400000,34960.999,34968.52874,514166.8363,313360.5132,528425.5912,92959.89269,139440.8316,258218.1162,45043.31164,45043.31164,45043.31164,45043.31164,258217.7251,325951.6486,325951.6486,325951.6486
2.917276345,425.0002123,46011.39283,550462.1567,125134.0373,178877.8908,9.76E-20,312397.4475,400000,36035.9977,36050.55674,519770.0747,323138.3478,536412.8491,93351.2605,139729.4252,260067.4444,45043.31164,45043.31164,45043.31164,45043.31164,260067.0276,331105.2476,331105.2476,331105.2476
2.924156714,424.0002117,47258.11307,564297.2167,125568.8415,182014.0046,9.76E-20,315111.1712,400000,37333.5083,37336.65658,525461.2397,333269.5806,544099.785,93744.47439,140019.2996,262043.4176,45043.31164,45043.31164,45043.31164,45043.31164,262042.9968,336352.7593,336352.7593,336352.7593
2.931069614,423.0002112,48544.75031,572720.0899,126007.2231,185273.6363,9.76E-20,317861.4671,400000,39111.21261,39132.1931,531242.0718,343768.6278,551200.9359,94139.54745,140310.4635,264043.8946,45043.31164,45043.31164,45043.31164,45043.31164,264043.4286,341696.1227,341696.1227,341696.1227
2.938015277,422.0002107,49872.76603,581085.0247,126449.2237,188544.8351,9.76E-20,320648.9736,400000,41161.65602,41167.60552,537114.3526,354650.5583,557423.2121,94536.49289,140602.9259,266265.3208,45043.31164,45043.31164,45043.31164,45043.31164,266264.8387,347137.3215,347137.3215,347137.3215
2.944993935,421.0002103,51243.68118,585676.0598,126894.8855,191626.5713,9.77E-20,323474.3423,400000,42981.73629,42996.42494,543079.9061,365931.1256,562699.3781,94935.32406,140896.6956,268568.4591,45043.31164,45043.31164,45043.31164,45043.31164,268567.9629,352678.3853,352678.3853,352678.3853
2.952005826,420.0002097,52659.08006,588184.0362,127344.2515,194601.1032,9.77E-20,326338.2391,400000,44609.55219,44619.86343,549140.5996,377626.8022,567093.5165,95336.05442,141191.7816,270944.5848,45043.31164,45043.31164,45043.31164,45043.31164,270944.0854,359696.4021,359696.4021,359696.4021
2.959051186,419.0002092,54114.20304,590422.1325,127798.8296,197580.5068,9.77E-20,329241.3439,400000,46088.9824,46092.40288,555298.3452,389754.8156,570804.5539,95738.69758,141488.1929,273341.9191,45043.31164,45043.31164,45043.31164,45043.31164,273341.4268,368081.3757,368081.3757,368081.3757
2.966130256,418.0002086,55616.78844,590320.3324,128260.3148,200535.3352,9.77E-20,332184.3509,400000,47325.76179,47335.5973,561555.1007,402333.1857,574169.8836,96143.26726,141785.9386,275710.7398,45043.31164,45043.31164,45043.31164,45043.31164,275710.2348,376682.5542,376682.5542,376682.5542
2.973243278,417.0002082,57168.60508,589583.0086,128725.6919,203699.6871,9.78E-20,335167.9703,400000,48601.3088,48611.00945,567912.8711,415380.7655,577669.0894,96549.77732,142085.0281,278147.2166,45043.31164,45043.31164,45043.31164,45043.31164,278146.6967,385506.0497,385506.0497,385506.0497
2.980390497,416.0002077,58771.49572,589522.7016,129195.007,207444.1911,9.78E-20,338192.9259,400000,49916.94992,49921.31041,574373.7098,428917.2825,581128.6185,96958.24176,142385.4706,280661.0115,45043.31164,45043.31164,45043.31164,45043.31164,280660.4684,394558.1624,394558.1624,394558.1624
2.987572161,415.0002072,60427.38047,590462.9319,129668.3075,212176.6207,9.78E-20,341259.9586,400000,51599.33421,51605.3455,580939.7201,442963.3838,584563.8611,97368.6747,142687.2756,283294.7183,45043.31164,45043.31164,45043.31164,45043.31164,283294.1625,403845.3869,403845.3869,403845.3869
2.994788519,414.0002067,62138.25989,591890.4883,130145.6409,217658.2337,9.79E-20,344369.7154,400000,53140.58318,53150.92118,587613.0565,457540.6824,588082.0391,97781.09041,142990.4524,285996.5139,45043.31164,45043.31164,45043.31164,45043.31164,285995.9601,413374.4184,413374.4184,413374.4184
3.002039823,413.0002062,63906.21917,593729.2973,130627.0558,223557.3119,9.79E-20,346987.9127,400000,54791.50222,54800.09782,594043.0896,472671.8073,591677.6624,98195.50329,143295.0108,288694.8532,45043.31164,45043.31164,45043.31164,45043.31164,288694.2875,423152.16,423152.16,423152.16
3.009326327,412.0002057,65733.43186,596173.2036,131112.6014,229356.1841,9.79E-20,348258.9907,400000,56616.35903,56622.26924,599660.3941,482600.5874,595337.8868,98611.92788,143600.9603,291457.5123,45043.31164,45043.31164,45043.31164,45043.31164,291456.9298,433742.8132,433742.8132,433742.8132
3.016648289,411.0002052,67622.16446,598875.2624,131602.3278,235037.2402,9.80E-20,349540.9445,400000,58077.70029,58080.46139,605358.5402,490727.1211,599224.7018,99030.37887,143908.3107,294310.4935,45043.31164,45043.31164,45043.31164,45043.31164,294309.9209,447223.7965,447223.7965,447223.7965
3.024005968,410.0002047,69574.78005,602421.3628,132096.2857,240807.3993,9.80E-20,350833.9051,400000,59666.82974,59673.88665,611139.0252,499031.1462,603076.506,99450.87108,144217.072,297121.0098,45043.31164,45043.31164,45043.31164,45043.31164,297120.4389,461158.16,461158.16,461158.16
3.031399625,409.0002043,71577.0137,607300.9264,132594.5267,246929.3941,9.81E-20,352138.0062,400000,61384.9857,61390.89965,617003.3801,507517.3337,606688.5629,99873.41949,144527.254,299929.4612,45043.31164,45043.31164,45043.31164,45043.31164,299928.8923,475562.3134,475562.3134,475562.3134
3.038829526,408.0002038,73647.11005,612377.3355,133097.1032,253262.2585,9.81E-20,353453.3831,400000,63568.14959,63577.32194,622953.1703,516190.4975,609913.7539,100298.0392,144838.8667,302734.8154,45043.31164,45043.31164,45043.31164,45043.31164,302734.24,490453.3027,490453.3027,490453.3027
3.046295938,407.0002032,75787.69362,618199.3982,133604.0684,259937.1912,9.81E-20,354780.1736,400000,66664.21297,66670.28868,628989.9963,525055.5988,612663.3434,100724.7455,145151.9204,305579.3541,45043.31164,45043.31164,45043.31164,45043.31164,305578.7724,505848.8363,505848.8363,505848.8363
3.05379913,406.0002027,78001.50223,624492.5049,134115.4762,267212.3129,9.82E-20,356118.5174,400000,68906.62309,68912.49172,635115.4951,534117.7517,614888.484,101153.5538,145466.4252,308463.0019,45043.31164,45043.31164,45043.31164,45043.31164,308462.3891,521767.3127,521767.3127,521767.3127
3.061339375,405.0002022,80291.39301,631003.8653,134631.3816,275062.4792,9.82E-20,357468.5564,400000,70558.45391,70569.05305,641331.3408,543382.2284,616535.7906,101584.4797,145782.3916,311508.481,45043.31164,45043.31164,45043.31164,45043.31164,311507.8944,538227.8491,538227.8491,538227.8491
3.068916948,404.0002017,82660.34751,638300.4544,135151.8404,283290.1381,9.82E-20,358830.435,400000,72308.34685,72310.52207,647639.2456,552854.4647,617970.0124,102017.5389,146099.8298,314429.9673,45043.31164,45043.31164,45043.31164,45043.31164,314429.3855,555250.3111,555250.3111,555250.3111
3.076532126,403.0002012,85111.47766,645781.1207,135676.909,291224.4076,9.83E-20,360204.2992,400000,75010.7093,75042.13131,654040.9612,562540.0655,619312.2444,102452.7473,146418.7506,317334.2321,45043.31164,45043.31164,45043.31164,45043.31164,317333.5078,569097.532,569097.532,569097.532
3.084185191,402.0002007,87648.033,654534.2401,136206.6451,298005.6001,9.83E-20,361590.2982,400000,77295.48541,77637.19419,660538.2791,572444.8113,620743.7282,102890.1208,146739.1644,320963.8362,45043.31164,45043.31164,45043.31164,45043.31164,320963.1691,582368.4121,582368.4121,582368.4121
3.091876426,401.0002002,90273.40607,664922.0788,136741.1071,303679.6475,9.84E-20,362988.583,400000,79661.77472,80245.20004,667133.0324,582574.6639,622443.5568,103329.6758,147061.0821,324313.2071,45043.31164,45043.31164,45043.31164,45043.31164,324312.643,595982.9744,595982.9744,595982.9744
3.099606117,400.0001997,92991.14,675281.408,137280.3544,308989.1884,9.84E-20,364399.0809,400000,82112.88386,82866.24591,673827.0967,592935.7734,624183.866,103771.4286,147222.6082,327150.0992,45043.31164,45043.31164,45043.31164,45043.31164,327149.5288,609951.0101,609951.0101,609951.0101
3.103485474,399.5001995,94977.59106,679794.4315,137551.7913,315338.7836,9.84E-20,364541.5533,400000,83371.31999,84181.68946,676433.1227,598205.0243,625924.5014,103993.1343,147384.5144,328583.2427,45043.31164,45043.31164,45043.31164,45043.31164,328582.6364,617070.7231,617070.7231,617070.7231
3.107374553,399.0001993,97011.61477,684326.3249,137824.4472,322350.7619,9.85E-20,364620.1938,400000,84652.26908,85500.42986,678967.2757,603534.4842,627623.305,104215.3956,147546.802,330108.1256,45043.31164,45043.31164,45043.31164,45043.31164,330107.509,624282.6146,624282.6146,624282.6146
3.111273392,398.500199,99094.46823,688818.7486,138098.3298,329770.1952,9.85E-20,364699.0487,400000,85956.18822,86822.47952,681517.3177,608924.9778,629236.1813,104438.2147,147709.4724,331660.9205,45043.31164,45043.31164,45043.31164,45043.31164,331660.3004,631587.9958,631587.9958,631587.9958
3.115182027,398.0001987,101227.4436,693348.9397,138373.4469,337449.2049,9.85E-20,364778.1188,400000,87283.54411,88147.85091,684083.3803,614377.3427,630717.1642,104661.5937,147872.5269,333224.9557,45043.31164,45043.31164,45043.31164,45043.31164,333224.325,638988.1983,638988.1983,638988.1983
3.119100495,397.5001985,103411.8707,697910.9915,138649.8063,345153.0394,9.85E-20,364857.405,400000,88634.81426,89476.55657,686665.5967,619892.4299,632067.2013,104885.5346,148035.967,334818.0226,45043.31164,45043.31164,45043.31164,45043.31164,334817.382,646484.5741,646484.5741,646484.5741
3.123028833,397.0001983,105649.1178,702514.7292,138927.4158,352764.305,9.86E-20,364936.9083,400000,90010.48697,90808.6091,689264.1014,623948.0505,633544.2128,105110.0396,148199.7941,336437.5745,45043.31164,45043.31164,45043.31164,45043.31164,336436.9299,654078.4965,654078.4965,654078.4965
3.126967079,396.500198,107940.5932,707160.7202,139206.2834,359327.4249,9.86E-20,365016.6295,400000,91411.06188,92144.02115,691879.0304,627163.0006,635028.4141,105335.1108,148364.0096,338069.0131,45043.31164,45043.31164,45043.31164,45043.31164,338068.4262,661771.3602,661771.3602,661771.3602
3.13091527,396.0001977,110287.7453,711853.1135,139486.4171,364482.1382,9.86E-20,365096.5695,400000,92837.0496,93482.80546,694510.5209,630402.6975,636519.8535,105560.7504,148528.6148,339556.2268,45043.31164,45043.31164,45043.31164,45043.31164,339555.6472,669564.5813,669564.5813,669564.5813
3.134873443,395.5001975,112692.0647,716596.1147,139767.8249,368719.1116,9.86E-20,365176.7291,400000,94288.97232,94824.9748,697158.7115,633667.3845,637975.0766,105786.9604,148693.6112,341026.7507,45043.31164,45043.31164,45043.31164,45043.31164,341026.1679,677459.5985,677459.5985,677459.5985
